path,file,split,dialect
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1452.wav,train_kishoreganj_1452.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1453.wav,train_kishoreganj_1453.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1454.wav,train_kishoreganj_1454.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1455.wav,train_kishoreganj_1455.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1456.wav,train_kishoreganj_1456.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1457.wav,train_kishoreganj_1457.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1458.wav,train_kishoreganj_1458.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1459.wav,train_kishoreganj_1459.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1460.wav,train_kishoreganj_1460.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1461.wav,train_kishoreganj_1461.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1462.wav,train_kishoreganj_1462.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1463.wav,train_kishoreganj_1463.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1464.wav,train_kishoreganj_1464.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1465.wav,train_kishoreganj_1465.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1466.wav,train_kishoreganj_1466.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1467.wav,train_kishoreganj_1467.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1468.wav,train_kishoreganj_1468.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1469.wav,train_kishoreganj_1469.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1470.wav,train_kishoreganj_1470.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1471.wav,train_kishoreganj_1471.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1472.wav,train_kishoreganj_1472.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1473.wav,train_kishoreganj_1473.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1474.wav,train_kishoreganj_1474.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1475.wav,train_kishoreganj_1475.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1476.wav,train_kishoreganj_1476.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1477.wav,train_kishoreganj_1477.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1478.wav,train_kishoreganj_1478.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1479.wav,train_kishoreganj_1479.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1480.wav,train_kishoreganj_1480.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1481.wav,train_kishoreganj_1481.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1482.wav,train_kishoreganj_1482.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1483.wav,train_kishoreganj_1483.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1484.wav,train_kishoreganj_1484.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1485.wav,train_kishoreganj_1485.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1486.wav,train_kishoreganj_1486.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1487.wav,train_kishoreganj_1487.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1488.wav,train_kishoreganj_1488.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1489.wav,train_kishoreganj_1489.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1490.wav,train_kishoreganj_1490.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1491.wav,train_kishoreganj_1491.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1492.wav,train_kishoreganj_1492.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1493.wav,train_kishoreganj_1493.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1494.wav,train_kishoreganj_1494.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1495.wav,train_kishoreganj_1495.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1496.wav,train_kishoreganj_1496.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1497.wav,train_kishoreganj_1497.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1498.wav,train_kishoreganj_1498.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1499.wav,train_kishoreganj_1499.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1500.wav,train_kishoreganj_1500.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1501.wav,train_kishoreganj_1501.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1502.wav,train_kishoreganj_1502.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1503.wav,train_kishoreganj_1503.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1504.wav,train_kishoreganj_1504.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1505.wav,train_kishoreganj_1505.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1506.wav,train_kishoreganj_1506.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1507.wav,train_kishoreganj_1507.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1508.wav,train_kishoreganj_1508.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1509.wav,train_kishoreganj_1509.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1510.wav,train_kishoreganj_1510.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1511.wav,train_kishoreganj_1511.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1512.wav,train_kishoreganj_1512.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1513.wav,train_kishoreganj_1513.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1514.wav,train_kishoreganj_1514.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1515.wav,train_kishoreganj_1515.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1516.wav,train_kishoreganj_1516.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1517.wav,train_kishoreganj_1517.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1518.wav,train_kishoreganj_1518.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1519.wav,train_kishoreganj_1519.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1520.wav,train_kishoreganj_1520.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1521.wav,train_kishoreganj_1521.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1522.wav,train_kishoreganj_1522.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1523.wav,train_kishoreganj_1523.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1524.wav,train_kishoreganj_1524.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1525.wav,train_kishoreganj_1525.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1526.wav,train_kishoreganj_1526.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1527.wav,train_kishoreganj_1527.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1528.wav,train_kishoreganj_1528.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1529.wav,train_kishoreganj_1529.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1530.wav,train_kishoreganj_1530.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1531.wav,train_kishoreganj_1531.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1532.wav,train_kishoreganj_1532.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1533.wav,train_kishoreganj_1533.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1534.wav,train_kishoreganj_1534.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1535.wav,train_kishoreganj_1535.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1536.wav,train_kishoreganj_1536.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1537.wav,train_kishoreganj_1537.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1538.wav,train_kishoreganj_1538.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1539.wav,train_kishoreganj_1539.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1540.wav,train_kishoreganj_1540.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1541.wav,train_kishoreganj_1541.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1542.wav,train_kishoreganj_1542.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1543.wav,train_kishoreganj_1543.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1544.wav,train_kishoreganj_1544.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1545.wav,train_kishoreganj_1545.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1546.wav,train_kishoreganj_1546.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1547.wav,train_kishoreganj_1547.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1548.wav,train_kishoreganj_1548.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1549.wav,train_kishoreganj_1549.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1550.wav,train_kishoreganj_1550.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1551.wav,train_kishoreganj_1551.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1552.wav,train_kishoreganj_1552.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1553.wav,train_kishoreganj_1553.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1554.wav,train_kishoreganj_1554.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1555.wav,train_kishoreganj_1555.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1556.wav,train_kishoreganj_1556.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1557.wav,train_kishoreganj_1557.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1558.wav,train_kishoreganj_1558.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1559.wav,train_kishoreganj_1559.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1560.wav,train_kishoreganj_1560.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1561.wav,train_kishoreganj_1561.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1562.wav,train_kishoreganj_1562.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1563.wav,train_kishoreganj_1563.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1564.wav,train_kishoreganj_1564.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1565.wav,train_kishoreganj_1565.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1566.wav,train_kishoreganj_1566.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1567.wav,train_kishoreganj_1567.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1568.wav,train_kishoreganj_1568.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1569.wav,train_kishoreganj_1569.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1570.wav,train_kishoreganj_1570.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1571.wav,train_kishoreganj_1571.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1572.wav,train_kishoreganj_1572.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1573.wav,train_kishoreganj_1573.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1574.wav,train_kishoreganj_1574.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1575.wav,train_kishoreganj_1575.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1576.wav,train_kishoreganj_1576.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1577.wav,train_kishoreganj_1577.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1578.wav,train_kishoreganj_1578.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1579.wav,train_kishoreganj_1579.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1580.wav,train_kishoreganj_1580.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1581.wav,train_kishoreganj_1581.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1582.wav,train_kishoreganj_1582.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1583.wav,train_kishoreganj_1583.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1584.wav,train_kishoreganj_1584.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1585.wav,train_kishoreganj_1585.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1586.wav,train_kishoreganj_1586.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1587.wav,train_kishoreganj_1587.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1588.wav,train_kishoreganj_1588.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1589.wav,train_kishoreganj_1589.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1590.wav,train_kishoreganj_1590.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1591.wav,train_kishoreganj_1591.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1592.wav,train_kishoreganj_1592.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1593.wav,train_kishoreganj_1593.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1594.wav,train_kishoreganj_1594.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1595.wav,train_kishoreganj_1595.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1596.wav,train_kishoreganj_1596.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1597.wav,train_kishoreganj_1597.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1598.wav,train_kishoreganj_1598.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1599.wav,train_kishoreganj_1599.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1600.wav,train_kishoreganj_1600.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1601.wav,train_kishoreganj_1601.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1602.wav,train_kishoreganj_1602.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1603.wav,train_kishoreganj_1603.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1604.wav,train_kishoreganj_1604.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1605.wav,train_kishoreganj_1605.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1606.wav,train_kishoreganj_1606.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1607.wav,train_kishoreganj_1607.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1608.wav,train_kishoreganj_1608.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1609.wav,train_kishoreganj_1609.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1610.wav,train_kishoreganj_1610.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1611.wav,train_kishoreganj_1611.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1612.wav,train_kishoreganj_1612.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1613.wav,train_kishoreganj_1613.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1614.wav,train_kishoreganj_1614.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1615.wav,train_kishoreganj_1615.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1616.wav,train_kishoreganj_1616.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1617.wav,train_kishoreganj_1617.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1618.wav,train_kishoreganj_1618.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1619.wav,train_kishoreganj_1619.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1620.wav,train_kishoreganj_1620.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1621.wav,train_kishoreganj_1621.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1622.wav,train_kishoreganj_1622.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1623.wav,train_kishoreganj_1623.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1624.wav,train_kishoreganj_1624.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1625.wav,train_kishoreganj_1625.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1626.wav,train_kishoreganj_1626.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1627.wav,train_kishoreganj_1627.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1628.wav,train_kishoreganj_1628.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1629.wav,train_kishoreganj_1629.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1630.wav,train_kishoreganj_1630.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1631.wav,train_kishoreganj_1631.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1632.wav,train_kishoreganj_1632.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1633.wav,train_kishoreganj_1633.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1634.wav,train_kishoreganj_1634.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1635.wav,train_kishoreganj_1635.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1636.wav,train_kishoreganj_1636.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1637.wav,train_kishoreganj_1637.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1638.wav,train_kishoreganj_1638.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_kishoreganj_1639.wav,train_kishoreganj_1639.wav,train,kishoreganj
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0001.wav,train_narail_0001.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0002.wav,train_narail_0002.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0003.wav,train_narail_0003.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0004.wav,train_narail_0004.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0005.wav,train_narail_0005.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0006.wav,train_narail_0006.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0007.wav,train_narail_0007.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0008.wav,train_narail_0008.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0009.wav,train_narail_0009.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0010.wav,train_narail_0010.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0011.wav,train_narail_0011.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0012.wav,train_narail_0012.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0013.wav,train_narail_0013.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0014.wav,train_narail_0014.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0015.wav,train_narail_0015.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0016.wav,train_narail_0016.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0017.wav,train_narail_0017.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0018.wav,train_narail_0018.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0019.wav,train_narail_0019.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0020.wav,train_narail_0020.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0021.wav,train_narail_0021.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0022.wav,train_narail_0022.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0023.wav,train_narail_0023.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0024.wav,train_narail_0024.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0025.wav,train_narail_0025.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0026.wav,train_narail_0026.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0027.wav,train_narail_0027.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0028.wav,train_narail_0028.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0029.wav,train_narail_0029.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0030.wav,train_narail_0030.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0031.wav,train_narail_0031.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0032.wav,train_narail_0032.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0033.wav,train_narail_0033.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0034.wav,train_narail_0034.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0035.wav,train_narail_0035.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0036.wav,train_narail_0036.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0037.wav,train_narail_0037.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0038.wav,train_narail_0038.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0039.wav,train_narail_0039.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0040.wav,train_narail_0040.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0041.wav,train_narail_0041.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0042.wav,train_narail_0042.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0043.wav,train_narail_0043.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0044.wav,train_narail_0044.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0045.wav,train_narail_0045.wav,train,narail
/Users/farhanaakter/Downloads/archive-3/train/train_narail_0046.wav,train_narail_0046.wav,train,narail
